date,d,item_id,sku_id,product_name,sales,sell_price
2026-03-23,1881,FOODS_3_252,10094,크라운)콘초66G,32,1.58
2026-03-24,1882,FOODS_3_252,10094,크라운)콘초66G,26,1.58
2026-03-25,1883,FOODS_3_252,10094,크라운)콘초66G,45,1.58
2026-03-26,1884,FOODS_3_252,10094,크라운)콘초66G,73,1.58
2026-03-27,1885,FOODS_3_252,10094,크라운)콘초66G,54,1.58
2026-03-28,1886,FOODS_3_252,10094,크라운)콘초66G,24,1.58
2026-03-29,1887,FOODS_3_252,10094,크라운)콘초66G,28,1.58
2026-03-30,1888,FOODS_3_252,10094,크라운)콘초66G,25,1.58
2026-03-31,1889,FOODS_3_252,10094,크라운)콘초66G,26,1.58
2026-04-01,1890,FOODS_3_252,10094,크라운)콘초66G,45,1.58
2026-04-02,1891,FOODS_3_252,10094,크라운)콘초66G,68,1.58
2026-04-03,1892,FOODS_3_252,10094,크라운)콘초66G,52,1.58
2026-04-04,1893,FOODS_3_252,10094,크라운)콘초66G,33,1.58
2026-04-05,1894,FOODS_3_252,10094,크라운)콘초66G,32,1.58
2026-04-06,1895,FOODS_3_252,10094,크라운)콘초66G,34,1.58
2026-04-07,1896,FOODS_3_252,10094,크라운)콘초66G,40,1.58
2026-04-08,1897,FOODS_3_252,10094,크라운)콘초66G,45,1.58
2026-04-09,1898,FOODS_3_252,10094,크라운)콘초66G,59,1.58
2026-04-10,1899,FOODS_3_252,10094,크라운)콘초66G,37,1.58
2026-04-11,1900,FOODS_3_252,10094,크라운)콘초66G,32,1.58
2026-04-12,1901,FOODS_3_252,10094,크라운)콘초66G,18,1.58
2026-04-13,1902,FOODS_3_252,10094,크라운)콘초66G,37,1.58
2026-04-14,1903,FOODS_3_252,10094,크라운)콘초66G,27,1.58
2026-04-15,1904,FOODS_3_252,10094,크라운)콘초66G,23,1.58
2026-04-16,1905,FOODS_3_252,10094,크라운)콘초66G,57,1.58
2026-04-17,1906,FOODS_3_252,10094,크라운)콘초66G,49,1.58
2026-04-18,1907,FOODS_3_252,10094,크라운)콘초66G,21,1.58
2026-04-19,1908,FOODS_3_252,10094,크라운)콘초66G,46,1.58
2026-04-20,1909,FOODS_3_252,10094,크라운)콘초66G,24,1.58
2026-04-21,1910,FOODS_3_252,10094,크라운)콘초66G,35,1.58
2026-04-22,1911,FOODS_3_252,10094,크라운)콘초66G,33,1.58
2026-04-23,1912,FOODS_3_252,10094,크라운)콘초66G,49,1.58
2026-04-24,1913,FOODS_3_252,10094,크라운)콘초66G,52,1.58
2026-04-25,1914,FOODS_3_252,10094,크라운)콘초66G,30,1.58
2026-04-26,1915,FOODS_3_252,10094,크라운)콘초66G,27,1.58
2026-04-27,1916,FOODS_3_252,10094,크라운)콘초66G,13,1.58
2026-04-28,1917,FOODS_3_252,10094,크라운)콘초66G,28,1.58
2026-04-29,1918,FOODS_3_252,10094,크라운)콘초66G,38,1.58
2026-04-30,1919,FOODS_3_252,10094,크라운)콘초66G,49,1.58
2026-05-01,1920,FOODS_3_252,10094,크라운)콘초66G,82,1.58
2026-05-02,1921,FOODS_3_252,10094,크라운)콘초66G,37,1.58
2026-05-03,1922,FOODS_3_252,10094,크라운)콘초66G,41,1.58
2026-05-04,1923,FOODS_3_252,10094,크라운)콘초66G,16,1.58
2026-05-05,1924,FOODS_3_252,10094,크라운)콘초66G,28,1.58
2026-05-06,1925,FOODS_3_252,10094,크라운)콘초66G,30,1.58
2026-05-07,1926,FOODS_3_252,10094,크라운)콘초66G,45,1.58
2026-05-08,1927,FOODS_3_252,10094,크라운)콘초66G,69,1.58
2026-05-09,1928,FOODS_3_252,10094,크라운)콘초66G,36,1.58
2026-05-10,1929,FOODS_3_252,10094,크라운)콘초66G,34,1.58
2026-05-11,1930,FOODS_3_252,10094,크라운)콘초66G,30,1.58
2026-05-12,1931,FOODS_3_252,10094,크라운)콘초66G,20,1.58
2026-05-13,1932,FOODS_3_252,10094,크라운)콘초66G,38,1.58
2026-05-14,1933,FOODS_3_252,10094,크라운)콘초66G,61,1.58
2026-05-15,1934,FOODS_3_252,10094,크라운)콘초66G,61,1.58
2026-05-16,1935,FOODS_3_252,10094,크라운)콘초66G,36,1.58
2026-05-17,1936,FOODS_3_252,10094,크라운)콘초66G,34,1.58
2026-05-18,1937,FOODS_3_252,10094,크라운)콘초66G,39,1.58
2026-05-19,1938,FOODS_3_252,10094,크라운)콘초66G,30,1.58
2026-05-20,1939,FOODS_3_252,10094,크라운)콘초66G,32,1.58
2026-05-21,1940,FOODS_3_252,10094,크라운)콘초66G,50,1.58
2026-05-22,1941,FOODS_3_252,10094,크라운)콘초66G,50,1.58
2021-01-29,1,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-01-30,2,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-01-31,3,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-01,4,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-02,5,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-03,6,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-04,7,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-05,8,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-06,9,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-07,10,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-08,11,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-09,12,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-10,13,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-11,14,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-12,15,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-13,16,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-14,17,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-15,18,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-16,19,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-17,20,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-18,21,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-19,22,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-20,23,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-21,24,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-22,25,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-23,26,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-24,27,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-25,28,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-26,29,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-27,30,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-02-28,31,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-01,32,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-02,33,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-03,34,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-04,35,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-05,36,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-06,37,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-07,38,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-08,39,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-09,40,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-10,41,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-11,42,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-12,43,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-13,44,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-14,45,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-15,46,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-16,47,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-17,48,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-18,49,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-19,50,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-20,51,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-21,52,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-22,53,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-23,54,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-24,55,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-25,56,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-26,57,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-27,58,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-28,59,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-29,60,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-30,61,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-03-31,62,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-01,63,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-02,64,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-03,65,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-04,66,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-05,67,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-06,68,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-07,69,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-08,70,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-09,71,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-10,72,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-11,73,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-12,74,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-13,75,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-14,76,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-15,77,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-16,78,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-17,79,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-18,80,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-19,81,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-20,82,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-21,83,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-22,84,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-23,85,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-24,86,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-25,87,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-26,88,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-27,89,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-28,90,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-29,91,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-04-30,92,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-01,93,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-02,94,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-03,95,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-04,96,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-05,97,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-06,98,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-07,99,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-08,100,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-09,101,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-10,102,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-11,103,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-12,104,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-13,105,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-14,106,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-15,107,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-16,108,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-17,109,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-18,110,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-19,111,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-20,112,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-21,113,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-22,114,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-23,115,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-24,116,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-25,117,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-26,118,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-27,119,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-28,120,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-29,121,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-30,122,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-05-31,123,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-01,124,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-02,125,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-03,126,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-04,127,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-05,128,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-06,129,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-07,130,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-08,131,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-09,132,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-10,133,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-11,134,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-12,135,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-13,136,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-14,137,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-15,138,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-16,139,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-17,140,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-18,141,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-19,142,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-20,143,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-21,144,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-22,145,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-23,146,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-24,147,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-25,148,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-26,149,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-27,150,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-28,151,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-29,152,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-06-30,153,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-01,154,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-02,155,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-03,156,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-04,157,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-05,158,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-06,159,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-07,160,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-08,161,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-09,162,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-10,163,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-11,164,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-12,165,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-13,166,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-14,167,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-15,168,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-16,169,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-17,170,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-18,171,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-19,172,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-20,173,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-21,174,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-22,175,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-23,176,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-24,177,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-25,178,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-26,179,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-27,180,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-28,181,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-29,182,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-30,183,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-07-31,184,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-01,185,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-02,186,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-03,187,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-04,188,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-05,189,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-06,190,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-07,191,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-08,192,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-09,193,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-10,194,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-11,195,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-12,196,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-13,197,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-14,198,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-15,199,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-16,200,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-17,201,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-18,202,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-19,203,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-20,204,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-21,205,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-22,206,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-23,207,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-24,208,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-25,209,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-26,210,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-27,211,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-28,212,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-29,213,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-30,214,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-08-31,215,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-01,216,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-02,217,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-03,218,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-04,219,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-05,220,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-06,221,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-07,222,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-08,223,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-09,224,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-10,225,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-11,226,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-12,227,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-13,228,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-14,229,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-15,230,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-16,231,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-17,232,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-18,233,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-19,234,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-20,235,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-21,236,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-22,237,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-23,238,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-24,239,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-25,240,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-26,241,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-27,242,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-28,243,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-29,244,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-09-30,245,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-01,246,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-02,247,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-03,248,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-04,249,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-05,250,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-06,251,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-07,252,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-08,253,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-09,254,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-10,255,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-11,256,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-12,257,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-13,258,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-14,259,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-15,260,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-16,261,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-17,262,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-18,263,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-19,264,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-20,265,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-21,266,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-22,267,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-23,268,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-24,269,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-25,270,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-26,271,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-27,272,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-28,273,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-29,274,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-30,275,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-10-31,276,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-01,277,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-02,278,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-03,279,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-04,280,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-05,281,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-06,282,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-07,283,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-08,284,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-09,285,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-10,286,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-11,287,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-12,288,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-13,289,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-14,290,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-15,291,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-16,292,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-17,293,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-18,294,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-19,295,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-20,296,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-21,297,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-22,298,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-23,299,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-24,300,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-25,301,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-26,302,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-27,303,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-28,304,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-29,305,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-11-30,306,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-12-01,307,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-12-02,308,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-12-03,309,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-12-04,310,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-12-05,311,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-12-06,312,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-12-07,313,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-12-08,314,FOODS_3_282,10095,농심바나나킥75G,0,1.58
2021-12-09,315,FOODS_3_282,10095,농심바나나킥75G,0,1.58
