date,sku_id,promotion_flag,promotion_type,discount_rate,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI
2021-06-26,10093,0,none,0.0,,,,,0,0,0
2021-06-26,10094,0,none,0.0,,,,,0,0,0
2021-06-26,10095,0,none,0.0,,,,,0,0,0
2021-06-26,10100,0,none,0.0,,,,,0,0,0
2021-06-26,35035,0,none,0.0,,,,,0,0,0
2021-06-26,35192,1,discount,0.14,,,,,0,0,0
2021-06-26,45470,0,none,0.0,,,,,0,0,0
2021-06-26,45657,0,none,0.0,,,,,0,0,0
2021-06-26,45678,0,none,0.0,,,,,0,0,0
2021-06-26,46019,0,none,0.0,,,,,0,0,0
2021-06-26,55845,0,none,0.0,,,,,0,0,0
2021-06-26,65044,0,none,0.0,,,,,0,0,0
2021-06-26,70133,0,none,0.0,,,,,0,0,0
2021-06-26,90130,0,none,0.0,,,,,0,0,0
2021-06-26,90143,0,none,0.0,,,,,0,0,0
2021-06-26,A10026,0,none,0.0,,,,,0,0,0
2021-06-26,A30035,0,none,0.0,,,,,0,0,0
2021-06-27,10060,0,none,0.0,,,,,0,0,0
2021-06-27,10091,0,none,0.0,,,,,0,0,0
2021-06-27,10092,0,none,0.0,,,,,0,0,0
2021-06-27,10093,0,none,0.0,,,,,0,0,0
2021-06-27,10094,0,none,0.0,,,,,0,0,0
2021-06-27,10095,0,none,0.0,,,,,0,0,0
2021-06-27,10100,0,none,0.0,,,,,0,0,0
2021-06-27,35035,0,none,0.0,,,,,0,0,0
2021-06-27,35192,0,none,0.0,,,,,0,0,0
2021-06-27,45470,0,none,0.0,,,,,0,0,0
2021-06-27,45657,0,none,0.0,,,,,0,0,0
2021-06-27,45678,0,none,0.0,,,,,0,0,0
2021-06-27,46019,0,none,0.0,,,,,0,0,0
2021-06-27,55845,0,none,0.0,,,,,0,0,0
2021-06-27,65044,0,none,0.0,,,,,0,0,0
2021-06-27,70133,1,discount,0.1,,,,,0,0,0
2021-06-27,90130,0,none,0.0,,,,,0,0,0
2021-06-27,90143,0,none,0.0,,,,,0,0,0
2021-06-27,A10026,0,none,0.0,,,,,0,0,0
2021-06-27,A30035,0,none,0.0,,,,,0,0,0
2021-06-28,10060,1,discount,0.08,,,,,0,0,0
2021-06-28,10091,0,none,0.0,,,,,0,0,0
2021-06-28,10092,0,none,0.0,,,,,0,0,0
2021-06-28,10093,0,none,0.0,,,,,0,0,0
2021-06-28,10094,0,none,0.0,,,,,0,0,0
2021-06-28,10095,0,none,0.0,,,,,0,0,0
2021-06-28,10100,0,none,0.0,,,,,0,0,0
2021-06-28,35035,0,none,0.0,,,,,0,0,0
2021-06-28,35192,0,none,0.0,,,,,0,0,0
2021-06-28,45470,0,none,0.0,,,,,0,0,0
2021-06-28,45657,0,none,0.0,,,,,0,0,0
2021-06-28,45678,0,none,0.0,,,,,0,0,0
2021-06-28,46019,0,none,0.0,,,,,0,0,0
2021-06-28,55845,0,none,0.0,,,,,0,0,0
2021-06-28,65044,0,none,0.0,,,,,0,0,0
2021-06-28,70133,0,none,0.0,,,,,0,0,0
2021-06-28,90130,0,none,0.0,,,,,0,0,0
2021-06-28,90143,0,none,0.0,,,,,0,0,0
2021-06-28,A10026,1,endcap,0.21,,,,,0,0,0
2021-06-28,A30035,0,none,0.0,,,,,0,0,0
2021-06-29,10060,0,none,0.0,,,,,0,0,0
2021-06-29,10091,0,none,0.0,,,,,0,0,0
2021-06-29,10092,0,none,0.0,,,,,0,0,0
2021-06-29,10093,0,none,0.0,,,,,0,0,0
2021-06-29,10094,0,none,0.0,,,,,0,0,0
2021-06-29,10095,0,none,0.0,,,,,0,0,0
2021-06-29,10100,0,none,0.0,,,,,0,0,0
2021-06-29,35035,0,none,0.0,,,,,0,0,0
2021-06-29,35192,0,none,0.0,,,,,0,0,0
2021-06-29,45470,0,none,0.0,,,,,0,0,0
2021-06-29,45657,0,none,0.0,,,,,0,0,0
2021-06-29,45678,0,none,0.0,,,,,0,0,0
2021-06-29,46019,0,none,0.0,,,,,0,0,0
2021-06-29,55845,0,none,0.0,,,,,0,0,0
2021-06-29,65044,0,none,0.0,,,,,0,0,0
2021-06-29,70133,0,none,0.0,,,,,0,0,0
2021-06-29,90130,0,none,0.0,,,,,0,0,0
2021-06-29,90143,0,none,0.0,,,,,0,0,0
2021-06-29,A10026,0,none,0.0,,,,,0,0,0
2021-06-29,A30035,0,none,0.0,,,,,0,0,0
2021-06-30,10060,0,none,0.0,,,,,0,0,0
2021-06-30,10091,0,none,0.0,,,,,0,0,0
2021-06-30,10092,0,none,0.0,,,,,0,0,0
2021-06-30,10093,0,none,0.0,,,,,0,0,0
2021-06-30,10094,0,none,0.0,,,,,0,0,0
2021-06-30,10095,0,none,0.0,,,,,0,0,0
2021-06-30,10100,0,none,0.0,,,,,0,0,0
2021-06-30,35035,0,none,0.0,,,,,0,0,0
2021-06-30,35192,1,discount,0.09,,,,,0,0,0
2021-06-30,45470,0,none,0.0,,,,,0,0,0
2021-06-30,45657,0,none,0.0,,,,,0,0,0
2021-06-30,45678,0,none,0.0,,,,,0,0,0
2021-06-30,46019,0,none,0.0,,,,,0,0,0
2021-06-30,55845,0,none,0.0,,,,,0,0,0
2021-06-30,65044,0,none,0.0,,,,,0,0,0
2021-06-30,70133,0,none,0.0,,,,,0,0,0
2021-06-30,90130,0,none,0.0,,,,,0,0,0
2021-06-30,90143,1,discount,0.24,,,,,0,0,0
2021-06-30,A10026,0,none,0.0,,,,,0,0,0
2021-06-30,A30035,0,none,0.0,,,,,0,0,0
2021-07-01,10060,1,snap,0.2,,,,,1,1,0
2021-07-01,10091,1,snap,0.16,,,,,1,1,0
2021-07-01,10092,1,snap,0.2,,,,,1,1,0
2021-07-01,10093,1,snap,0.18,,,,,1,1,0
2021-07-01,10094,1,snap,0.17,,,,,1,1,0
2021-07-01,10095,1,snap,0.18,,,,,1,1,0
2021-07-01,10100,1,snap,0.21,,,,,1,1,0
2021-07-01,35035,1,snap,0.19,,,,,1,1,0
2021-07-01,35192,1,snap,0.21,,,,,1,1,0
2021-07-01,45470,1,snap,0.08,,,,,1,1,0
2021-07-01,45657,1,snap,0.19,,,,,1,1,0
2021-07-01,45678,1,snap,0.2,,,,,1,1,0
2021-07-01,46019,1,snap,0.11,,,,,1,1,0
2021-07-01,55845,1,snap,0.22,,,,,1,1,0
2021-07-01,65044,1,snap,0.11,,,,,1,1,0
2021-07-01,70133,1,snap,0.1,,,,,1,1,0
2021-07-01,90130,1,snap,0.22,,,,,1,1,0
2021-07-01,90143,1,snap,0.1,,,,,1,1,0
2021-07-01,A10026,1,snap,0.13,,,,,1,1,0
2021-07-01,A30035,1,snap,0.12,,,,,1,1,0
2021-07-02,10060,1,snap,0.23,,,,,1,0,1
2021-07-02,10091,1,snap,0.14,,,,,1,0,1
2021-07-02,10092,1,snap,0.19,,,,,1,0,1
2021-07-02,10093,1,snap,0.21,,,,,1,0,1
2021-07-02,10094,1,snap,0.18,,,,,1,0,1
2021-07-02,10095,1,snap,0.24,,,,,1,0,1
2021-07-02,10100,1,snap,0.21,,,,,1,0,1
2021-07-02,35035,1,snap,0.13,,,,,1,0,1
2021-07-02,35192,1,snap,0.24,,,,,1,0,1
2021-07-02,45470,1,snap,0.15,,,,,1,0,1
2021-07-02,45657,1,snap,0.05,,,,,1,0,1
2021-07-02,45678,1,snap,0.1,,,,,1,0,1
2021-07-02,46019,1,snap,0.17,,,,,1,0,1
2021-07-02,55845,1,snap,0.08,,,,,1,0,1
2021-07-02,65044,1,snap,0.17,,,,,1,0,1
2021-07-02,70133,1,snap,0.12,,,,,1,0,1
2021-07-02,90130,1,snap,0.16,,,,,1,0,1
2021-07-02,90143,1,snap,0.05,,,,,1,0,1
2021-07-02,A10026,1,snap,0.22,,,,,1,0,1
2021-07-02,A30035,1,snap,0.12,,,,,1,0,1
2021-07-03,10060,1,snap,0.08,,,,,1,1,1
2021-07-03,10091,1,snap,0.14,,,,,1,1,1
2021-07-03,10092,1,snap,0.15,,,,,1,1,1
2021-07-03,10093,1,snap,0.18,,,,,1,1,1
2021-07-03,10094,1,snap,0.15,,,,,1,1,1
2021-07-03,10095,1,snap,0.06,,,,,1,1,1
2021-07-03,10100,1,snap,0.22,,,,,1,1,1
2021-07-03,35035,1,snap,0.14,,,,,1,1,1
2021-07-03,35192,1,snap,0.07,,,,,1,1,1
2021-07-03,45470,1,snap,0.2,,,,,1,1,1
2021-07-03,45657,1,snap,0.18,,,,,1,1,1
2021-07-03,45678,1,snap,0.18,,,,,1,1,1
2021-07-03,46019,1,snap,0.14,,,,,1,1,1
2021-07-03,55845,1,snap,0.13,,,,,1,1,1
2021-07-03,65044,1,snap,0.16,,,,,1,1,1
2021-07-03,70133,1,snap,0.06,,,,,1,1,1
2021-07-03,90130,1,snap,0.11,,,,,1,1,1
2021-07-03,90143,1,snap,0.25,,,,,1,1,1
2021-07-03,A10026,1,snap,0.18,,,,,1,1,1
2021-07-03,A30035,1,snap,0.13,,,,,1,1,1
2021-07-04,10060,1,National,0.09,IndependenceDay,National,,,1,0,0
2021-07-04,10091,1,National,0.2,IndependenceDay,National,,,1,0,0
2021-07-04,10092,1,National,0.1,IndependenceDay,National,,,1,0,0
2021-07-04,10093,1,National,0.08,IndependenceDay,National,,,1,0,0
2021-07-04,10094,1,National,0.08,IndependenceDay,National,,,1,0,0
2021-07-04,10095,1,National,0.2,IndependenceDay,National,,,1,0,0
2021-07-04,10100,1,National,0.18,IndependenceDay,National,,,1,0,0
2021-07-04,35035,1,National,0.06,IndependenceDay,National,,,1,0,0
2021-07-04,35192,1,National,0.07,IndependenceDay,National,,,1,0,0
2021-07-04,45470,1,National,0.18,IndependenceDay,National,,,1,0,0
2021-07-04,45657,1,National,0.16,IndependenceDay,National,,,1,0,0
2021-07-04,45678,1,National,0.19,IndependenceDay,National,,,1,0,0
2021-07-04,46019,1,National,0.09,IndependenceDay,National,,,1,0,0
2021-07-04,55845,1,National,0.2,IndependenceDay,National,,,1,0,0
2021-07-04,65044,1,National,0.24,IndependenceDay,National,,,1,0,0
2021-07-04,70133,1,National,0.17,IndependenceDay,National,,,1,0,0
2021-07-04,90130,1,National,0.09,IndependenceDay,National,,,1,0,0
2021-07-04,90143,1,National,0.19,IndependenceDay,National,,,1,0,0
2021-07-04,A10026,1,National,0.12,IndependenceDay,National,,,1,0,0
2021-07-04,A30035,1,National,0.06,IndependenceDay,National,,,1,0,0
2021-07-05,10060,1,snap,0.11,,,,,1,1,1
2021-07-05,10091,1,snap,0.23,,,,,1,1,1
2021-07-05,10092,1,snap,0.13,,,,,1,1,1
2021-07-05,10093,1,snap,0.22,,,,,1,1,1
2021-07-05,10094,1,snap,0.15,,,,,1,1,1
2021-07-05,10095,1,snap,0.15,,,,,1,1,1
2021-07-05,10100,1,snap,0.05,,,,,1,1,1
2021-07-05,35035,1,snap,0.18,,,,,1,1,1
2021-07-05,35192,1,snap,0.07,,,,,1,1,1
2021-07-05,45470,1,snap,0.15,,,,,1,1,1
2021-07-05,45657,1,snap,0.1,,,,,1,1,1
2021-07-05,45678,1,snap,0.13,,,,,1,1,1
2021-07-05,46019,1,snap,0.16,,,,,1,1,1
2021-07-05,55845,1,snap,0.05,,,,,1,1,1
2021-07-05,65044,1,snap,0.11,,,,,1,1,1
2021-07-05,70133,1,snap,0.25,,,,,1,1,1
2021-07-05,90130,1,snap,0.06,,,,,1,1,1
2021-07-05,90143,1,snap,0.11,,,,,1,1,1
2021-07-05,A10026,1,snap,0.11,,,,,1,1,1
2021-07-05,A30035,1,snap,0.13,,,,,1,1,1
2021-07-06,10060,1,snap,0.19,,,,,1,1,1
2021-07-06,10091,1,snap,0.1,,,,,1,1,1
2021-07-06,10092,1,snap,0.14,,,,,1,1,1
2021-07-06,10093,1,snap,0.18,,,,,1,1,1
2021-07-06,10094,1,snap,0.11,,,,,1,1,1
2021-07-06,10095,1,snap,0.24,,,,,1,1,1
2021-07-06,10100,1,snap,0.25,,,,,1,1,1
2021-07-06,35035,1,snap,0.07,,,,,1,1,1
2021-07-06,35192,1,snap,0.12,,,,,1,1,1
2021-07-06,45470,1,snap,0.09,,,,,1,1,1
2021-07-06,45657,1,snap,0.09,,,,,1,1,1
2021-07-06,45678,1,snap,0.15,,,,,1,1,1
2021-07-06,46019,1,snap,0.16,,,,,1,1,1
2021-07-06,55845,1,snap,0.14,,,,,1,1,1
2021-07-06,65044,1,snap,0.1,,,,,1,1,1
2021-07-06,70133,1,snap,0.11,,,,,1,1,1
2021-07-06,90130,1,snap,0.25,,,,,1,1,1
2021-07-06,90143,1,snap,0.23,,,,,1,1,1
2021-07-06,A10026,1,snap,0.07,,,,,1,1,1
2021-07-06,A30035,1,snap,0.18,,,,,1,1,1
2021-07-07,10060,1,snap,0.14,,,,,1,1,0
2021-07-07,10091,1,snap,0.19,,,,,1,1,0
2021-07-07,10092,1,snap,0.17,,,,,1,1,0
2021-07-07,10093,1,snap,0.23,,,,,1,1,0
2021-07-07,10094,1,snap,0.06,,,,,1,1,0
2021-07-07,10095,1,snap,0.12,,,,,1,1,0
2021-07-07,10100,1,snap,0.25,,,,,1,1,0
2021-07-07,35035,1,snap,0.09,,,,,1,1,0
2021-07-07,35192,1,snap,0.08,,,,,1,1,0
2021-07-07,45470,1,snap,0.2,,,,,1,1,0
2021-07-07,45657,1,snap,0.21,,,,,1,1,0
2021-07-07,45678,1,snap,0.18,,,,,1,1,0
2021-07-07,46019,1,snap,0.21,,,,,1,1,0
2021-07-07,55845,1,snap,0.19,,,,,1,1,0
2021-07-07,65044,1,snap,0.08,,,,,1,1,0
2021-07-07,70133,1,snap,0.17,,,,,1,1,0
2021-07-07,90130,1,snap,0.21,,,,,1,1,0
2021-07-07,90143,1,snap,0.22,,,,,1,1,0
2021-07-07,A10026,1,snap,0.1,,,,,1,1,0
2021-07-07,A30035,1,snap,0.08,,,,,1,1,0
2021-07-08,10060,1,snap,0.21,,,,,1,0,1
2021-07-08,10091,1,snap,0.1,,,,,1,0,1
2021-07-08,10092,1,snap,0.06,,,,,1,0,1
2021-07-08,10093,1,snap,0.22,,,,,1,0,1
2021-07-08,10094,1,snap,0.15,,,,,1,0,1
2021-07-08,10095,1,snap,0.12,,,,,1,0,1
2021-07-08,10100,1,snap,0.05,,,,,1,0,1
2021-07-08,35035,1,snap,0.06,,,,,1,0,1
2021-07-08,35192,1,snap,0.21,,,,,1,0,1
2021-07-08,45470,1,snap,0.15,,,,,1,0,1
2021-07-08,45657,1,snap,0.08,,,,,1,0,1
2021-07-08,45678,1,snap,0.12,,,,,1,0,1
2021-07-08,46019,1,snap,0.08,,,,,1,0,1
2021-07-08,55845,1,snap,0.07,,,,,1,0,1
2021-07-08,65044,1,snap,0.11,,,,,1,0,1
2021-07-08,70133,1,snap,0.16,,,,,1,0,1
2021-07-08,90130,1,snap,0.09,,,,,1,0,1
2021-07-08,90143,1,snap,0.12,,,,,1,0,1
2021-07-08,A10026,1,snap,0.15,,,,,1,0,1
2021-07-08,A30035,1,snap,0.13,,,,,1,0,1
2021-07-09,10060,1,snap,0.08,,,,,1,1,1
2021-07-09,10091,1,snap,0.06,,,,,1,1,1
2021-07-09,10092,1,snap,0.06,,,,,1,1,1
2021-07-09,10093,1,snap,0.12,,,,,1,1,1
2021-07-09,10094,1,snap,0.19,,,,,1,1,1
2021-07-09,10095,1,snap,0.08,,,,,1,1,1
2021-07-09,10100,1,snap,0.21,,,,,1,1,1
2021-07-09,35035,1,snap,0.19,,,,,1,1,1
2021-07-09,35192,1,snap,0.05,,,,,1,1,1
2021-07-09,45470,1,snap,0.06,,,,,1,1,1
2021-07-09,45657,1,snap,0.09,,,,,1,1,1
2021-07-09,45678,1,snap,0.06,,,,,1,1,1
2021-07-09,46019,1,snap,0.16,,,,,1,1,1
2021-07-09,55845,1,snap,0.06,,,,,1,1,1
2021-07-09,65044,1,snap,0.21,,,,,1,1,1
2021-07-09,70133,1,snap,0.15,,,,,1,1,1
2021-07-09,90130,1,snap,0.2,,,,,1,1,1
2021-07-09,90143,1,snap,0.2,,,,,1,1,1
2021-07-09,A10026,1,snap,0.15,,,,,1,1,1
2021-07-09,A30035,1,snap,0.24,,,,,1,1,1
2021-07-10,10060,1,snap,0.25,,,,,1,0,0
2021-07-10,10091,1,snap,0.12,,,,,1,0,0
2021-07-10,10092,1,snap,0.08,,,,,1,0,0
2021-07-10,10093,1,snap,0.12,,,,,1,0,0
2021-07-10,10094,1,snap,0.09,,,,,1,0,0
2021-07-10,10095,1,snap,0.16,,,,,1,0,0
2021-07-10,10100,1,snap,0.13,,,,,1,0,0
2021-07-10,35035,1,snap,0.15,,,,,1,0,0
2021-07-10,35192,1,snap,0.2,,,,,1,0,0
2021-07-10,45470,1,snap,0.1,,,,,1,0,0
2021-07-10,45657,1,snap,0.16,,,,,1,0,0
2021-07-10,45678,1,snap,0.12,,,,,1,0,0
2021-07-10,46019,1,snap,0.21,,,,,1,0,0
2021-07-10,55845,1,snap,0.18,,,,,1,0,0
2021-07-10,65044,1,snap,0.05,,,,,1,0,0
2021-07-10,70133,1,snap,0.18,,,,,1,0,0
2021-07-10,90130,1,snap,0.08,,,,,1,0,0
2021-07-10,90143,1,snap,0.19,,,,,1,0,0
2021-07-10,A10026,1,snap,0.16,,,,,1,0,0
2021-07-10,A30035,1,snap,0.13,,,,,1,0,0
2021-07-11,10060,1,snap,0.19,,,,,0,1,1
2021-07-11,10091,1,snap,0.22,,,,,0,1,1
2021-07-11,10092,1,snap,0.21,,,,,0,1,1
2021-07-11,10093,1,snap,0.16,,,,,0,1,1
2021-07-11,10094,1,snap,0.19,,,,,0,1,1
2021-07-11,10095,1,snap,0.13,,,,,0,1,1
2021-07-11,10100,1,snap,0.21,,,,,0,1,1
2021-07-11,35035,1,snap,0.22,,,,,0,1,1
2021-07-11,35192,1,snap,0.08,,,,,0,1,1
2021-07-11,45470,1,snap,0.1,,,,,0,1,1
2021-07-11,45657,1,snap,0.1,,,,,0,1,1
2021-07-11,45678,1,snap,0.08,,,,,0,1,1
2021-07-11,46019,1,snap,0.13,,,,,0,1,1
2021-07-11,55845,1,snap,0.09,,,,,0,1,1
2021-07-11,65044,1,snap,0.17,,,,,0,1,1
2021-07-11,70133,1,snap,0.07,,,,,0,1,1
2021-07-11,90130,1,snap,0.1,,,,,0,1,1
2021-07-11,90143,1,snap,0.18,,,,,0,1,1
2021-07-11,A10026,1,snap,0.13,,,,,0,1,1
2021-07-11,A30035,1,snap,0.13,,,,,0,1,1
2021-07-12,10060,1,snap,0.21,,,,,0,1,1
2021-07-12,10091,1,snap,0.25,,,,,0,1,1
2021-07-12,10092,1,snap,0.16,,,,,0,1,1
2021-07-12,10093,1,snap,0.07,,,,,0,1,1
2021-07-12,10094,1,snap,0.07,,,,,0,1,1
2021-07-12,10095,1,snap,0.24,,,,,0,1,1
2021-07-12,10100,1,snap,0.19,,,,,0,1,1
2021-07-12,35035,1,snap,0.2,,,,,0,1,1
2021-07-12,35192,1,snap,0.19,,,,,0,1,1
2021-07-12,45470,1,snap,0.09,,,,,0,1,1
2021-07-12,45657,1,snap,0.14,,,,,0,1,1
2021-07-12,45678,1,snap,0.21,,,,,0,1,1
2021-07-12,46019,1,snap,0.22,,,,,0,1,1
2021-07-12,55845,1,snap,0.1,,,,,0,1,1
2021-07-12,65044,1,snap,0.17,,,,,0,1,1
2021-07-12,70133,1,snap,0.08,,,,,0,1,1
2021-07-12,90130,1,snap,0.24,,,,,0,1,1
2021-07-12,90143,1,snap,0.1,,,,,0,1,1
2021-07-12,A10026,1,snap,0.2,,,,,0,1,1
2021-07-12,A30035,1,snap,0.1,,,,,0,1,1
2021-07-13,10060,1,snap,0.17,,,,,0,1,0
2021-07-13,10091,1,snap,0.18,,,,,0,1,0
2021-07-13,10092,1,snap,0.12,,,,,0,1,0
2021-07-13,10093,1,snap,0.21,,,,,0,1,0
2021-07-13,10094,1,snap,0.23,,,,,0,1,0
2021-07-13,10095,1,snap,0.22,,,,,0,1,0
2021-07-13,10100,1,snap,0.12,,,,,0,1,0
2021-07-13,35035,1,snap,0.2,,,,,0,1,0
2021-07-13,35192,1,snap,0.16,,,,,0,1,0
2021-07-13,45470,1,snap,0.17,,,,,0,1,0
2021-07-13,45657,1,snap,0.15,,,,,0,1,0
2021-07-13,45678,1,snap,0.17,,,,,0,1,0
2021-07-13,46019,1,snap,0.08,,,,,0,1,0
2021-07-13,55845,1,snap,0.13,,,,,0,1,0
2021-07-13,65044,1,snap,0.09,,,,,0,1,0
2021-07-13,70133,1,snap,0.11,,,,,0,1,0
2021-07-13,90130,1,snap,0.08,,,,,0,1,0
2021-07-13,90143,1,snap,0.09,,,,,0,1,0
2021-07-13,A10026,1,snap,0.21,,,,,0,1,0
2021-07-13,A30035,1,snap,0.16,,,,,0,1,0
2021-07-14,10060,1,snap,0.05,,,,,0,0,1
2021-07-14,10091,1,snap,0.21,,,,,0,0,1
2021-07-14,10092,1,snap,0.23,,,,,0,0,1
2021-07-14,10093,1,snap,0.23,,,,,0,0,1
2021-07-14,10094,1,snap,0.21,,,,,0,0,1
2021-07-14,10095,1,snap,0.25,,,,,0,0,1
2021-07-14,10100,1,snap,0.17,,,,,0,0,1
2021-07-14,35035,1,snap,0.24,,,,,0,0,1
2021-07-14,35192,1,snap,0.24,,,,,0,0,1
2021-07-14,45470,1,snap,0.11,,,,,0,0,1
2021-07-14,45657,1,snap,0.22,,,,,0,0,1
2021-07-14,45678,1,snap,0.21,,,,,0,0,1
2021-07-14,46019,1,snap,0.21,,,,,0,0,1
2021-07-14,55845,1,snap,0.23,,,,,0,0,1
2021-07-14,65044,1,snap,0.13,,,,,0,0,1
2021-07-14,70133,1,snap,0.13,,,,,0,0,1
2021-07-14,90130,1,snap,0.18,,,,,0,0,1
2021-07-14,90143,1,snap,0.2,,,,,0,0,1
2021-07-14,A10026,1,snap,0.23,,,,,0,0,1
2021-07-14,A30035,1,snap,0.23,,,,,0,0,1
2021-07-15,10060,1,snap,0.19,,,,,0,1,1
2021-07-15,10091,1,snap,0.24,,,,,0,1,1
2021-07-15,10092,1,snap,0.09,,,,,0,1,1
2021-07-15,10093,1,snap,0.24,,,,,0,1,1
2021-07-15,10094,1,snap,0.06,,,,,0,1,1
2021-07-15,10095,1,snap,0.16,,,,,0,1,1
2021-07-15,10100,1,snap,0.07,,,,,0,1,1
2021-07-15,35035,1,snap,0.16,,,,,0,1,1
2021-07-15,35192,1,snap,0.13,,,,,0,1,1
2021-07-15,45470,1,snap,0.07,,,,,0,1,1
2021-07-15,45657,1,snap,0.18,,,,,0,1,1
2021-07-15,45678,1,snap,0.2,,,,,0,1,1
2021-07-15,46019,1,snap,0.08,,,,,0,1,1
2021-07-15,55845,1,snap,0.19,,,,,0,1,1
2021-07-15,65044,1,snap,0.09,,,,,0,1,1
2021-07-15,70133,1,snap,0.08,,,,,0,1,1
2021-07-15,90130,1,snap,0.08,,,,,0,1,1
2021-07-15,90143,1,snap,0.17,,,,,0,1,1
2021-07-15,A10026,1,snap,0.21,,,,,0,1,1
2021-07-15,A30035,1,snap,0.17,,,,,0,1,1
2021-07-16,10060,0,none,0.0,,,,,0,0,0
2021-07-16,10091,0,none,0.0,,,,,0,0,0
2021-07-16,10092,0,none,0.0,,,,,0,0,0
2021-07-16,10093,0,none,0.0,,,,,0,0,0
2021-07-16,10094,0,none,0.0,,,,,0,0,0
2021-07-16,10095,0,none,0.0,,,,,0,0,0
2021-07-16,10100,0,none,0.0,,,,,0,0,0
2021-07-16,35035,0,none,0.0,,,,,0,0,0
2021-07-16,35192,0,none,0.0,,,,,0,0,0
2021-07-16,45470,0,none,0.0,,,,,0,0,0
2021-07-16,45657,0,none,0.0,,,,,0,0,0
2021-07-16,45678,0,none,0.0,,,,,0,0,0
2021-07-16,46019,0,none,0.0,,,,,0,0,0
2021-07-16,55845,0,none,0.0,,,,,0,0,0
2021-07-16,65044,0,none,0.0,,,,,0,0,0
2021-07-16,70133,0,none,0.0,,,,,0,0,0
2021-07-16,90130,0,none,0.0,,,,,0,0,0
2021-07-16,90143,0,none,0.0,,,,,0,0,0
2021-07-16,A10026,0,none,0.0,,,,,0,0,0
2021-07-16,A30035,0,none,0.0,,,,,0,0,0
2021-07-17,10060,0,none,0.0,,,,,0,0,0
2021-07-17,10091,0,none,0.0,,,,,0,0,0
2021-07-17,10092,0,none,0.0,,,,,0,0,0
2021-07-17,10093,0,none,0.0,,,,,0,0,0
2021-07-17,10094,0,none,0.0,,,,,0,0,0
2021-07-17,10095,0,none,0.0,,,,,0,0,0
2021-07-17,10100,1,discount,0.2,,,,,0,0,0
2021-07-17,35035,1,endcap,0.23,,,,,0,0,0
2021-07-17,35192,0,none,0.0,,,,,0,0,0
2021-07-17,45470,0,none,0.0,,,,,0,0,0
2021-07-17,45657,0,none,0.0,,,,,0,0,0
2021-07-17,45678,0,none,0.0,,,,,0,0,0
2021-07-17,46019,0,none,0.0,,,,,0,0,0
2021-07-17,55845,0,none,0.0,,,,,0,0,0
2021-07-17,65044,1,discount,0.15,,,,,0,0,0
2021-07-17,70133,0,none,0.0,,,,,0,0,0
2021-07-17,90130,1,discount,0.21,,,,,0,0,0
2021-07-17,90143,1,bundle,0.21,,,,,0,0,0
2021-07-17,A10026,0,none,0.0,,,,,0,0,0
2021-07-17,A30035,0,none,0.0,,,,,0,0,0
2021-07-18,10060,0,none,0.0,,,,,0,0,0
2021-07-18,10091,0,none,0.0,,,,,0,0,0
2021-07-18,10092,0,none,0.0,,,,,0,0,0
2021-07-18,10093,0,none,0.0,,,,,0,0,0
2021-07-18,10094,0,none,0.0,,,,,0,0,0
2021-07-18,10095,0,none,0.0,,,,,0,0,0
2021-07-18,10100,0,none,0.0,,,,,0,0,0
2021-07-18,35035,0,none,0.0,,,,,0,0,0
2021-07-18,35192,0,none,0.0,,,,,0,0,0
2021-07-18,45470,0,none,0.0,,,,,0,0,0
2021-07-18,45657,0,none,0.0,,,,,0,0,0
2021-07-18,45678,0,none,0.0,,,,,0,0,0
2021-07-18,46019,0,none,0.0,,,,,0,0,0
2021-07-18,55845,0,none,0.0,,,,,0,0,0
2021-07-18,65044,0,none,0.0,,,,,0,0,0
2021-07-18,70133,0,none,0.0,,,,,0,0,0
2021-07-18,90130,0,none,0.0,,,,,0,0,0
2021-07-18,90143,0,none,0.0,,,,,0,0,0
2021-07-18,A10026,0,none,0.0,,,,,0,0,0
2021-07-18,A30035,0,none,0.0,,,,,0,0,0
2021-07-19,10060,0,none,0.0,,,,,0,0,0
2021-07-19,10091,0,none,0.0,,,,,0,0,0
2021-07-19,10092,0,none,0.0,,,,,0,0,0
2021-07-19,10093,0,none,0.0,,,,,0,0,0
2021-07-19,10094,0,none,0.0,,,,,0,0,0
2021-07-19,10095,0,none,0.0,,,,,0,0,0
2021-07-19,10100,0,none,0.0,,,,,0,0,0
2021-07-19,35035,0,none,0.0,,,,,0,0,0
2021-07-19,35192,0,none,0.0,,,,,0,0,0
2021-07-19,45470,1,discount,0.14,,,,,0,0,0
2021-07-19,45657,0,none,0.0,,,,,0,0,0
2021-07-19,45678,0,none,0.0,,,,,0,0,0
2021-07-19,46019,0,none,0.0,,,,,0,0,0
2021-07-19,55845,0,none,0.0,,,,,0,0,0
2021-07-19,65044,0,none,0.0,,,,,0,0,0
2021-07-19,70133,0,none,0.0,,,,,0,0,0
2021-07-19,90130,0,none,0.0,,,,,0,0,0
2021-07-19,90143,0,none,0.0,,,,,0,0,0
2021-07-19,A10026,0,none,0.0,,,,,0,0,0
2021-07-19,A30035,0,none,0.0,,,,,0,0,0
2021-07-20,10060,0,none,0.0,,,,,0,0,0
2021-07-20,10091,0,none,0.0,,,,,0,0,0
